Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2004-08-31,74.9,75.32,74.71,75.31,807900.0,0.0,1.0,7.675373141289674,7.7184126168483065,7.655902902346481,7.7173878674302445,6463200.0
2004-07-31,72.75,72.75,71.89,72.71,900100.0,0.0,1.0,7.455052016406191,7.455052016406191,7.366923566452799,7.45095301873394,7200800.0
2004-06-30,75.45,75.78,75.21,75.75,967600.0,0.0,1.0,7.731734359283123,7.7655510900791915,7.707140373249617,7.762476841825004,7740800.0
2004-05-31,71.19,71.44,70.55,71.15,800700.0,0.0,1.0,7.274770698210974,7.300317722716561,7.209370315476671,7.270683174290081,6405600.0
2004-04-30,72.15,72.89,71.81,71.95,1161900.0,0.0,1.0,7.3728712723124294,7.448490464848966,7.338127318984831,7.352433652707959,9295200.0
2004-03-31,76.67,78.09,76.45,77.87,1815400.0,0.0,1.0,7.834761475373443,7.979868574565177,7.812280093808527,7.957387193000261,14523200.0
2004-02-29,73.9,74.45,73.25,73.25,1624000.0,0.0,1.0,7.531530303777148,7.58758364162664,7.465285449955021,7.465285449955021,12992000.0
2004-01-31,68.33,69.78,67.85,69.66,1160700.0,0.0,1.0,6.9638628641013876,7.111639845704593,6.91494358743274,7.099410026537431,9285600.0
2003-12-31,68.0,68.54,68.0,68.46,1096300.0,0.0,1.0,6.930230861391692,6.985265047643921,6.930230861391692,6.977111834865812,8770400.0
2003-11-30,67.4,67.48,67.12,67.25,341200.0,0.0,1.0,6.847910300721376,6.856038384164369,6.819462008670902,6.832670144265764,2729600.0
2003-10-31,63.11,64.24,63.04,63.9,1477300.0,0.0,1.0,6.41204182609089,6.526851004723162,6.404929753078272,6.492306650090444,11818400.0
